"","Date","Country","TotalLoadValue"
"28150",2021-02-05,"Hungary",536581.99
"28151",2021-02-06,"Hungary",495881.71
"28152",2021-02-07,"Hungary",481533.85
"28153",2021-02-08,"Hungary",549736.16
"28154",2021-02-09,"Hungary",565518.02
"28155",2021-02-10,"Hungary",570038.93
"28156",2021-02-11,"Hungary",589491.82
"28157",2021-02-12,"Hungary",583119.87
"28158",2021-02-13,"Hungary",535297.74
"28159",2021-02-14,"Hungary",506098.88
"28160",2021-02-15,"Hungary",556842.25
"28161",2021-02-16,"Hungary",579549.26
"28162",2021-02-17,"Hungary",573440.34
"28163",2021-02-18,"Hungary",538582.14
"28164",2021-02-19,"Hungary",548108.38
"28165",2021-02-20,"Hungary",505512.13
"28166",2021-02-21,"Hungary",474295.42
"28167",2021-02-22,"Hungary",517299.2
"28168",2021-02-23,"Hungary",527750.93
"28169",2021-02-24,"Hungary",527471.6
"28170",2021-02-25,"Hungary",517362.87
"28171",2021-02-26,"Hungary",509979.89
"28172",2021-02-27,"Hungary",469801.32
"28173",2021-02-28,"Hungary",445278.14
"28174",2021-03-01,"Hungary",505902.5
"28175",2021-03-02,"Hungary",516655.45
"28176",2021-03-03,"Hungary",513730.52
"28177",2021-03-04,"Hungary",523155.82
"28178",2021-03-05,"Hungary",527207.2
"28179",2021-03-06,"Hungary",475711.62
"28180",2021-03-07,"Hungary",452186.55
"28181",2021-03-08,"Hungary",511449.31
"28182",2021-03-09,"Hungary",528074.86
"28183",2021-03-10,"Hungary",532552.99
"28184",2021-03-11,"Hungary",536774.57
"28185",2021-03-12,"Hungary",517862.79
"28186",2021-03-13,"Hungary",456713.78
"28187",2021-03-14,"Hungary",442388.36
"28188",2021-03-15,"Hungary",425639.15
"28189",2021-03-16,"Hungary",501882.82
"28190",2021-03-17,"Hungary",518830.65
"28191",2021-03-18,"Hungary",530493.43
"28192",2021-03-19,"Hungary",522630.05
"28193",2021-03-20,"Hungary",482410.15
"28194",2021-03-21,"Hungary",453460.33
"28195",2021-03-22,"Hungary",523868.98
"28196",2021-03-23,"Hungary",529348.48
"28197",2021-03-24,"Hungary",527531.42
"28198",2021-03-25,"Hungary",513716.19
"28199",2021-03-26,"Hungary",497384.45
"28200",2021-03-27,"Hungary",447970.92
"28201",2021-03-28,"Hungary",426596.88
"28202",2021-03-29,"Hungary",485361.21
"28203",2021-03-30,"Hungary",489997.79
"28204",2021-03-31,"Hungary",480822.51
"28205",2021-04-01,"Hungary",461442.69
"28206",2021-04-02,"Hungary",394488.73
"28207",2021-04-03,"Hungary",401381.37
"28208",2021-04-04,"Hungary",382717.72
"28209",2021-04-05,"Hungary",373335.17
"28210",2021-04-06,"Hungary",492786.26
"28211",2021-04-07,"Hungary",506993.09
"28212",2021-04-08,"Hungary",521051.8
"28213",2021-04-09,"Hungary",496802.43
"28214",2021-04-10,"Hungary",439472.96
"28215",2021-04-11,"Hungary",426208.06
"28216",2021-04-12,"Hungary",474733.14
"28217",2021-04-13,"Hungary",522891.05
"28218",2021-04-14,"Hungary",521471.27
"28219",2021-04-15,"Hungary",516023.39
"28220",2021-04-16,"Hungary",514490.67
"28221",2021-04-17,"Hungary",458197.79
"28222",2021-04-18,"Hungary",443422.91
"28223",2021-04-19,"Hungary",505094.79
"28224",2021-04-20,"Hungary",499565.15
"28225",2021-04-21,"Hungary",485625.28
"28226",2021-04-22,"Hungary",487954.09
"28227",2021-04-23,"Hungary",477410.73
"28228",2021-04-24,"Hungary",428622.3
"28229",2021-04-25,"Hungary",412235.98
"28230",2021-04-26,"Hungary",479085.72
"28231",2021-04-27,"Hungary",481075.29
"28232",2021-04-28,"Hungary",485970.35
"28233",2021-04-29,"Hungary",484855.9
"28234",2021-04-30,"Hungary",463063.67
"28235",2021-05-01,"Hungary",385629.44
"28236",2021-05-02,"Hungary",391796.14
"28237",2021-05-03,"Hungary",458295.39
"28238",2021-05-04,"Hungary",464862.07
"28239",2021-05-05,"Hungary",472696.17
"28240",2021-05-06,"Hungary",480166.99
"28241",2021-05-07,"Hungary",496539.45
"28242",2021-05-08,"Hungary",416843.83
"28243",2021-05-09,"Hungary",393583.16
"28244",2021-05-10,"Hungary",449637.57
"28245",2021-05-11,"Hungary",457593.31
"28246",2021-05-12,"Hungary",469675.2
"28247",2021-05-13,"Hungary",476938.96
"28248",2021-05-14,"Hungary",469928.57
"28249",2021-05-15,"Hungary",414633.07
"28250",2021-05-16,"Hungary",399656.77
"28251",2021-05-17,"Hungary",472040.06
"28252",2021-05-18,"Hungary",464312.13
"28253",2021-05-19,"Hungary",476993.94
"28254",2021-05-20,"Hungary",485653.61
"28255",2021-05-21,"Hungary",457236.29
"28256",2021-05-22,"Hungary",425179.6
"28257",2021-05-23,"Hungary",389727.32
"28258",2021-05-24,"Hungary",378676.65
"28259",2021-05-25,"Hungary",466501.04
"28260",2021-05-26,"Hungary",459491.28
"28261",2021-05-27,"Hungary",463000.68
"28262",2021-05-28,"Hungary",454683.92
"28263",2021-05-29,"Hungary",414910.62
"28264",2021-05-30,"Hungary",394742.3
"28265",2021-05-31,"Hungary",457566.85
"28266",2021-06-01,"Hungary",456566.46
"28267",2021-06-02,"Hungary",44102.23
"28268",2015-01-01,"Ireland",134537.32
"28269",2015-01-02,"Ireland",145410.38
"28270",2015-01-03,"Ireland",143056.05
"28271",2015-01-04,"Ireland",140032.76
"28272",2015-01-05,"Ireland",159715.73
"28273",2015-01-06,"Ireland",161125.01
"28274",2015-01-07,"Ireland",166135.02
"28275",2015-01-08,"Ireland",164290.8
"28276",2015-01-09,"Ireland",162993.52
"28277",2015-01-10,"Ireland",148253.51
"28278",2015-01-11,"Ireland",145185.48
"28279",2015-01-12,"Ireland",161510.57
"28280",2015-01-13,"Ireland",166517.14
"28281",2015-01-14,"Ireland",173340.64
"28282",2015-01-15,"Ireland",170638.01
"28283",2015-01-16,"Ireland",166434.6
"28284",2015-01-17,"Ireland",153782.32
"28285",2015-01-18,"Ireland",148920.86
"28286",2015-01-19,"Ireland",170851.9
"28287",2015-01-20,"Ireland",172224.5
"28288",2015-01-21,"Ireland",169859.88
"28289",2015-01-22,"Ireland",169570.41
"28290",2015-01-23,"Ireland",166522.11
"28291",2015-01-24,"Ireland",152595.97
"28292",2015-01-25,"Ireland",143221.94
"28293",2015-01-26,"Ireland",161211.31
"28294",2015-01-27,"Ireland",164545.23
"28295",2015-01-28,"Ireland",166925.86
"28296",2015-01-29,"Ireland",170975.01
"28297",2015-01-30,"Ireland",167181.34
"28298",2015-01-31,"Ireland",155604.83
"28299",2015-02-01,"Ireland",147828.65
"28300",2015-02-02,"Ireland",167548.23
"28301",2015-02-03,"Ireland",171284.29
"28302",2015-02-04,"Ireland",171412.79
"28303",2015-02-05,"Ireland",170697.46
"28304",2015-02-06,"Ireland",167118.2
"28305",2015-02-07,"Ireland",152105.14
"28306",2015-02-08,"Ireland",147389.35
"28307",2015-02-09,"Ireland",168271.89
"28308",2015-02-10,"Ireland",170436.56
"28309",2015-02-11,"Ireland",169802.31
"28310",2015-02-12,"Ireland",166924.25
"28311",2015-02-13,"Ireland",164843.72
"28312",2015-02-14,"Ireland",147479.47
"28313",2015-02-15,"Ireland",141960.28
"28314",2015-02-16,"Ireland",160126.26
"28315",2015-02-17,"Ireland",165396.42
"28316",2015-02-18,"Ireland",163976.01
"28317",2015-02-19,"Ireland",161223.34
"28318",2015-02-20,"Ireland",161757.62
"28319",2015-02-21,"Ireland",149338.47
"28320",2015-02-22,"Ireland",144527.3
"28321",2015-02-23,"Ireland",168651.65
"28322",2015-02-24,"Ireland",168881.74
"28323",2015-02-25,"Ireland",164132.48
"28324",2015-02-26,"Ireland",162314.09
"28325",2015-02-27,"Ireland",161761.94
"28326",2015-02-28,"Ireland",147450.38
"28327",2015-03-01,"Ireland",143261.71
"28328",2015-03-02,"Ireland",162940.83
"28329",2015-03-03,"Ireland",167541.4
"28330",2015-03-04,"Ireland",165660.16
"28331",2015-03-05,"Ireland",162866.05
"28332",2015-03-06,"Ireland",159082.8
"28333",2015-03-07,"Ireland",146259.95
"28334",2015-03-08,"Ireland",136790.46
"28335",2015-03-09,"Ireland",155854.76
"28336",2015-03-10,"Ireland",157172.76
"28337",2015-03-11,"Ireland",158712.23
"28338",2015-03-12,"Ireland",160924.23
"28339",2015-03-13,"Ireland",157200.05
"28340",2015-03-14,"Ireland",146384.77
"28341",2015-03-15,"Ireland",139381.56
"28342",2015-03-16,"Ireland",155587.8
"28343",2015-03-17,"Ireland",140310.48
"28344",2015-03-18,"Ireland",156875.5
"28345",2015-03-19,"Ireland",158985.98
"28346",2015-03-20,"Ireland",156361.29
"28347",2015-03-21,"Ireland",141766.01
"28348",2015-03-22,"Ireland",134142.91
"28349",2015-03-23,"Ireland",151047.55
"28350",2015-03-24,"Ireland",156606.43
"28351",2015-03-25,"Ireland",159615.42
"28352",2015-03-26,"Ireland",156536.77
"28353",2015-03-27,"Ireland",154579.6
"28354",2015-03-28,"Ireland",142172.35
"28355",2015-03-29,"Ireland",135534.08
"28356",2015-03-30,"Ireland",156877.93
"28357",2015-03-31,"Ireland",158563.84
"28358",2015-04-01,"Ireland",158052.88
"28359",2015-04-02,"Ireland",156685.44
"28360",2015-04-03,"Ireland",148210.49
"28361",2015-04-04,"Ireland",137891.91
"28362",2015-04-05,"Ireland",126356.62
"28363",2015-04-06,"Ireland",127233.32
"28364",2015-04-07,"Ireland",137625.87
"28365",2015-04-08,"Ireland",145732.35
"28366",2015-04-09,"Ireland",144411.96
"28367",2015-04-10,"Ireland",143980.77
"28368",2015-04-11,"Ireland",133018.76
"28369",2015-04-12,"Ireland",129241.39
"28370",2015-04-13,"Ireland",147641.2
"28371",2015-04-14,"Ireland",148626.34
"28372",2015-04-15,"Ireland",149253.24
"28373",2015-04-16,"Ireland",146138.24
"28374",2015-04-17,"Ireland",144056.96
"28375",2015-04-18,"Ireland",130172.25
"28376",2015-04-19,"Ireland",126074.23
"28377",2015-04-20,"Ireland",142123.01
"28378",2015-04-21,"Ireland",143447.56
"28379",2015-04-22,"Ireland",143564.24
"28380",2015-04-23,"Ireland",143044.2
"28381",2015-04-24,"Ireland",142786.62
"28382",2015-04-25,"Ireland",132245.8
"28383",2015-04-26,"Ireland",126912.16
"28384",2015-04-27,"Ireland",146840.45
"28385",2015-04-28,"Ireland",151294.52
"28386",2015-04-29,"Ireland",149848.94
"28387",2015-04-30,"Ireland",147621.43
"28388",2015-05-01,"Ireland",146459.66
"28389",2015-05-02,"Ireland",138689.7
"28390",2015-05-03,"Ireland",122744.44
"28391",2015-05-04,"Ireland",127520.81
"28392",2015-05-05,"Ireland",145231.35
"28393",2015-05-06,"Ireland",149239.23
"28394",2015-05-07,"Ireland",146770.01
"28395",2015-05-08,"Ireland",149763.4
"28396",2015-05-09,"Ireland",133561.29
"28397",2015-05-10,"Ireland",129290.8
"28398",2015-05-11,"Ireland",144145.76
"28399",2015-05-12,"Ireland",144512.23
"28400",2015-05-13,"Ireland",141511.31
"28401",2015-05-14,"Ireland",145269.06
"28402",2015-05-15,"Ireland",145079.14
"28403",2015-05-16,"Ireland",131167.65
"28404",2015-05-17,"Ireland",126637.67
"28405",2015-05-18,"Ireland",142646.56
"28406",2015-05-19,"Ireland",145938.08
"28407",2015-05-20,"Ireland",145556.04
"28408",2015-05-21,"Ireland",147516.1
"28409",2015-05-22,"Ireland",143866.69
"28410",2015-05-23,"Ireland",130655.95
"28411",2015-05-24,"Ireland",122959.78
"28412",2015-05-25,"Ireland",140343.13
"28413",2015-05-26,"Ireland",142451.39
"28414",2015-05-27,"Ireland",143043.56
"28415",2015-05-28,"Ireland",142703.08
"28416",2015-05-29,"Ireland",139708.78
"28417",2015-05-30,"Ireland",122444.11
"28418",2015-05-31,"Ireland",121310.84
"28419",2015-06-01,"Ireland",125585.9
"28420",2015-06-02,"Ireland",141098.2
"28421",2015-06-03,"Ireland",142328.6
"28422",2015-06-04,"Ireland",141509.83
"28423",2015-06-05,"Ireland",139683.33
"28424",2015-06-06,"Ireland",129380.42
"28425",2015-06-07,"Ireland",122451.24
"28426",2015-06-08,"Ireland",94405.31
"28427",2015-06-09,"Ireland",139947.12
"28428",2015-06-10,"Ireland",138915.66
"28429",2015-06-11,"Ireland",139790.06
"28430",2015-06-12,"Ireland",138822.64
"28431",2015-06-13,"Ireland",125538.79
"28432",2015-06-14,"Ireland",119105.4
"28433",2015-06-15,"Ireland",135929.11
"28434",2015-06-16,"Ireland",139529.39
"28435",2015-06-17,"Ireland",141795.99
"28436",2015-06-18,"Ireland",138335.87
"28437",2015-06-19,"Ireland",137525.91
"28438",2015-06-20,"Ireland",125616.06
"28439",2015-06-21,"Ireland",119394.23
"28440",2015-06-22,"Ireland",135594.79
"28441",2015-06-23,"Ireland",139507.75
"28442",2015-06-24,"Ireland",133709.74
"28443",2015-06-25,"Ireland",140259.09
"28444",2015-06-26,"Ireland",138277.34
"28445",2015-06-27,"Ireland",126869.36
"28446",2015-06-28,"Ireland",119811.46
"28447",2015-06-29,"Ireland",136244.1
"28448",2015-06-30,"Ireland",142731.32
"28449",2015-07-01,"Ireland",135572.96
"28450",2015-07-02,"Ireland",140114.97
"28451",2015-07-03,"Ireland",139131.87
"28452",2015-07-04,"Ireland",125926.43
"28453",2015-07-05,"Ireland",118340.19
"28454",2015-07-06,"Ireland",138109.5
"28455",2015-07-07,"Ireland",139301.65
"28456",2015-07-08,"Ireland",138694.32
"28457",2015-07-09,"Ireland",138919.08
"28458",2015-07-10,"Ireland",138404.85
"28459",2015-07-11,"Ireland",126440.34
"28460",2015-07-12,"Ireland",120860.24
"28461",2015-07-13,"Ireland",133130.84
"28462",2015-07-14,"Ireland",139396.43
"28463",2015-07-15,"Ireland",104843.96
"28464",2015-07-16,"Ireland",139610.59
"28465",2015-07-17,"Ireland",108079.85
"28466",2015-07-18,"Ireland",124614.65
"28467",2015-07-19,"Ireland",116863.96
"28468",2015-07-20,"Ireland",136969.32
"28469",2015-07-21,"Ireland",138166.06
"28470",2015-07-22,"Ireland",138271.15
"28471",2015-07-23,"Ireland",138035.63
"28472",2015-07-24,"Ireland",134547.66
"28473",2015-07-25,"Ireland",121091.24
"28474",2015-07-26,"Ireland",119182.91
"28475",2015-07-27,"Ireland",134026.33
"28476",2015-07-28,"Ireland",95692.37
"28477",2015-07-29,"Ireland",133829.02
"28478",2015-07-30,"Ireland",130771.05
"28479",2015-07-31,"Ireland",133210.13
"28480",2015-08-01,"Ireland",122349.54
"28481",2015-08-02,"Ireland",118103.79
"28482",2015-08-03,"Ireland",120150.66
"28483",2015-08-04,"Ireland",134114.91
"28484",2015-08-05,"Ireland",136868.36
"28485",2015-08-06,"Ireland",135400.63
"28486",2015-08-07,"Ireland",133661.36
"28487",2015-08-08,"Ireland",124755.07
"28488",2015-08-09,"Ireland",118961.59
"28489",2015-08-10,"Ireland",134532.11
"28490",2015-08-11,"Ireland",138588.45
"28491",2015-08-12,"Ireland",138703.69
"28492",2015-08-13,"Ireland",138840.29
"28493",2015-08-14,"Ireland",136615.23
"28494",2015-08-15,"Ireland",124198.65
"28495",2015-08-16,"Ireland",120260.29
"28496",2015-08-17,"Ireland",138538.27
"28497",2015-08-18,"Ireland",141363.91
"28498",2015-08-19,"Ireland",142397.07
"28499",2015-08-20,"Ireland",143834.03
"28500",2015-08-21,"Ireland",141021.44
"28501",2015-08-22,"Ireland",128192.51
"28502",2015-08-23,"Ireland",122230.28
"28503",2015-08-24,"Ireland",137448.02
"28504",2015-08-25,"Ireland",141175.87
"28505",2015-08-26,"Ireland",140589.05
"28506",2015-08-27,"Ireland",139299.76
"28507",2015-08-28,"Ireland",139048.06
"28508",2015-08-29,"Ireland",127536.76
"28509",2015-08-30,"Ireland",122437.4
"28510",2015-08-31,"Ireland",135240.99
"28511",2015-09-01,"Ireland",140020.1
"28512",2015-09-02,"Ireland",140961.15
"28513",2015-09-03,"Ireland",143194.13
"28514",2015-09-04,"Ireland",142307.06
"28515",2015-09-05,"Ireland",128906.77
"28516",2015-09-06,"Ireland",125014.36
"28517",2015-09-07,"Ireland",141120.79
"28518",2015-09-08,"Ireland",141291.62
"28519",2015-09-09,"Ireland",141827.1
"28520",2015-09-10,"Ireland",143020.89
"28521",2015-09-11,"Ireland",143721.44
"28522",2015-09-12,"Ireland",128008.13
"28523",2015-09-13,"Ireland",125153.11
"28524",2015-09-14,"Ireland",143787.35
"28525",2015-09-15,"Ireland",144433.17
"28526",2015-09-16,"Ireland",144302.86
"28527",2015-09-17,"Ireland",144148.49
"28528",2015-09-18,"Ireland",122801.15
"28529",2015-09-19,"Ireland",130751.55
"28530",2015-09-20,"Ireland",126725.65
"28531",2015-09-21,"Ireland",134813.98
"28532",2015-09-22,"Ireland",144141.23
"28533",2015-09-23,"Ireland",144587.63
"28534",2015-09-24,"Ireland",144265.8
"28535",2015-09-25,"Ireland",144097.92
"28536",2015-09-26,"Ireland",130832.14
"28537",2015-09-27,"Ireland",124395.04
"28538",2015-09-28,"Ireland",142320.89
"28539",2015-09-29,"Ireland",145524.06
"28540",2015-09-30,"Ireland",141248.02
"28541",2015-10-01,"Ireland",146335.74
"28542",2015-10-02,"Ireland",139345.56
"28543",2015-10-03,"Ireland",133903.07
"28544",2015-10-04,"Ireland",127251.36
"28545",2015-10-05,"Ireland",125948.58
"28546",2015-10-06,"Ireland",147576.99
"28547",2015-10-07,"Ireland",146922.37
"28548",2015-10-08,"Ireland",147792.61
"28549",2015-10-09,"Ireland",146084.87
"28550",2015-10-10,"Ireland",134817.99
"28551",2015-10-11,"Ireland",129269.06
"28552",2015-10-12,"Ireland",138758.47
"28553",2015-10-13,"Ireland",149914.08
"28554",2015-10-14,"Ireland",151254.8
"28555",2015-10-15,"Ireland",152173.25
"28556",2015-10-16,"Ireland",150767.75
"28557",2015-10-17,"Ireland",138422.47
"28558",2015-10-18,"Ireland",133700.87
"28559",2015-10-19,"Ireland",150517.58
"28560",2015-10-20,"Ireland",153948.02
"28561",2015-10-21,"Ireland",153915.51
"28562",2015-10-22,"Ireland",130667.93
"28563",2015-10-23,"Ireland",149004.97
"28564",2015-10-24,"Ireland",129889.19
"28565",2015-10-25,"Ireland",123813.71
"28566",2015-10-26,"Ireland",133394.19
"28567",2015-10-27,"Ireland",150758.55
"28568",2015-10-28,"Ireland",152080.35
"28569",2015-10-29,"Ireland",94241.86
"28570",2015-10-30,"Ireland",92635.31
"28571",2015-10-31,"Ireland",138176.91
"28572",2015-11-01,"Ireland",120009.28
"28573",2015-11-02,"Ireland",149179.38
"28574",2015-11-03,"Ireland",154429.35
"28575",2015-11-04,"Ireland",142781.05
"28576",2015-11-05,"Ireland",120722.43
"28577",2015-11-06,"Ireland",151931.8
"28578",2015-11-07,"Ireland",139868.76
"28579",2015-11-08,"Ireland",135325.96
"28580",2015-11-09,"Ireland",156902.28
"28581",2015-11-10,"Ireland",151004.83
"28582",2015-11-11,"Ireland",154949.72
"28583",2015-11-12,"Ireland",114530.96
"28584",2015-11-13,"Ireland",158756.69
"28585",2015-11-14,"Ireland",149253.55
"28586",2015-11-15,"Ireland",142133.99
"28587",2015-11-16,"Ireland",105544.93
"28588",2015-11-17,"Ireland",159779.82
"28589",2015-11-18,"Ireland",161886.92
"28590",2015-11-19,"Ireland",160837.55
"28591",2015-11-20,"Ireland",162034.28
"28592",2015-11-21,"Ireland",151856.18
"28593",2015-11-22,"Ireland",144530.91
"28594",2015-11-23,"Ireland",164592.02
"28595",2015-11-24,"Ireland",165832.63
"28596",2015-11-25,"Ireland",164975.44
"28597",2015-11-26,"Ireland",163341.62
"28598",2015-11-27,"Ireland",162607.57
"28599",2015-11-28,"Ireland",152638.22
"28600",2015-11-29,"Ireland",146811.94
"28601",2015-11-30,"Ireland",164860.99
"28602",2015-12-01,"Ireland",164131.32
"28603",2015-12-02,"Ireland",163920.9
"28604",2015-12-03,"Ireland",167949.45
"28605",2015-12-04,"Ireland",164624.09
"28606",2015-12-05,"Ireland",155366.03
"28607",2015-12-06,"Ireland",142835.25
"28608",2015-12-07,"Ireland",164601.46
"28609",2015-12-08,"Ireland",165848.33
"28610",2015-12-09,"Ireland",151828.79
"28611",2015-12-10,"Ireland",166102.95
"28612",2015-12-11,"Ireland",143152.32
"28613",2015-12-12,"Ireland",154731.72
"28614",2015-12-13,"Ireland",146532.66
"28615",2015-12-14,"Ireland",163583.61
"28616",2015-12-15,"Ireland",166653.07
"28617",2015-12-16,"Ireland",164247.38
"28618",2015-12-17,"Ireland",161829.38
"28619",2015-12-18,"Ireland",160924.3
"28620",2015-12-19,"Ireland",149027.97
"28621",2015-12-20,"Ireland",141905.22
"28622",2015-12-21,"Ireland",160959.1
"28623",2015-12-22,"Ireland",161068.56
"28624",2015-12-23,"Ireland",156980.63
"28625",2015-12-24,"Ireland",146814.96
"28626",2015-12-25,"Ireland",136668.63
"28627",2015-12-26,"Ireland",129356.16
"28628",2015-12-27,"Ireland",133552.14
"28629",2015-12-28,"Ireland",139737.03
"28630",2015-12-29,"Ireland",146035.42
"28631",2015-12-30,"Ireland",148549.05
"28632",2015-12-31,"Ireland",146660.38
"28633",2016-01-01,"Ireland",139181.99
"28634",2016-01-02,"Ireland",139965.7
"28635",2016-01-03,"Ireland",137818.48
"28636",2016-01-04,"Ireland",158870.54
"28637",2016-01-05,"Ireland",164022.13
"28638",2016-01-06,"Ireland",166345.1
"28639",2016-01-07,"Ireland",165405.69
"28640",2016-01-08,"Ireland",164991.09
"28641",2016-01-09,"Ireland",152326.95
"28642",2016-01-10,"Ireland",145917.62
"28643",2016-01-11,"Ireland",159858.77
"28644",2016-01-12,"Ireland",171732.42
"28645",2016-01-13,"Ireland",174459.13
"28646",2016-01-14,"Ireland",174088.52
"28647",2016-01-15,"Ireland",172524.41
"28648",2016-01-16,"Ireland",158453.39
"28649",2016-01-17,"Ireland",148864.67
"28650",2016-01-18,"Ireland",166047.09
"28651",2016-01-19,"Ireland",169208.49
"28652",2016-01-20,"Ireland",169530.67
"28653",2016-01-21,"Ireland",168100.32
"28654",2016-01-22,"Ireland",162790.14
"28655",2016-01-23,"Ireland",149629.04
"28656",2016-01-24,"Ireland",141967.48
"28657",2016-01-25,"Ireland",159342.48
"28658",2016-01-26,"Ireland",166215.28
"28659",2016-01-27,"Ireland",164080.04
"28660",2016-01-28,"Ireland",168972.02
"28661",2016-01-29,"Ireland",164659.05
"28662",2016-01-30,"Ireland",152753.45
"28663",2016-01-31,"Ireland",144678.9
"28664",2016-02-01,"Ireland",162570.1
"28665",2016-02-02,"Ireland",167417.15
"28666",2016-02-03,"Ireland",167091.78
"28667",2016-02-04,"Ireland",164256.85
"28668",2016-02-05,"Ireland",163906.3
"28669",2016-02-06,"Ireland",152705.36
"28670",2016-02-07,"Ireland",148931.81
"28671",2016-02-08,"Ireland",166579.47
"28672",2016-02-09,"Ireland",171985.41
